id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,quote
3002,Master Contract Token,MCT,master-contract-token,,580000000,,2018-07-31T00:00:00.000Z,5,1708,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00278575674741, 'volume_24h': 147107.041130492, 'percent_change_1h': -0.386602, 'percent_change_24h': 26.6338, 'percent_change_7d': 12.1033, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3277,vSportCoin,VSC,vsportcoin,,2500000000,,2018-09-12T00:00:00.000Z,2,1709,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00373177421593, 'volume_24h': 144646.279471119, 'percent_change_1h': -0.345929, 'percent_change_24h': 2.88187, 'percent_change_7d': 0.101056, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2281,BitcoinX,BCX,bitcoinx,,167361683927,210000000000,2017-12-15T00:00:00.000Z,9,1710,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.00439605712754, 'volume_24h': 138389.460653115, 'percent_change_1h': 0.757246, 'percent_change_24h': 4.28717, 'percent_change_7d': 4.0242, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
2852,Engine,EGCC,engine,,10000000000,,2018-06-08T00:00:00.000Z,5,1711,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.000769208478935, 'volume_24h': 136986.611392423, 'percent_change_1h': -0.576648, 'percent_change_24h': 7.41107, 'percent_change_7d': -8.23002, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
1706,Aidos Kuneen,ADK,aidos-kuneen,,25000000,,2017-06-06T00:00:00.000Z,2,1712,2018-10-04T07:42:24.000Z,"{'USD': {'price': 7.62799300046, 'volume_24h': 136940.264549894, 'percent_change_1h': -4.16874, 'percent_change_24h': -9.8813, 'percent_change_7d': -19.1938, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:24.000Z'}}"
2903,SEER,SEER,seer,,4100000000,,2018-07-06T00:00:00.000Z,8,1713,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.0019445860889, 'volume_24h': 130876.978345784, 'percent_change_1h': -0.318191, 'percent_change_24h': 2.33269, 'percent_change_7d': 3.92983, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2969,Globalvillage Ecosystem,GVE,globalvillage-ecosystem,,1000000000,,2018-07-25T00:00:00.000Z,3,1714,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.000660236420091, 'volume_24h': 130246.107804437, 'percent_change_1h': -3.50024, 'percent_change_24h': -26.8225, 'percent_change_7d': -42.2938, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
3064,EPLUS Coin,EPLUS,eplus-coin,,168000000,,2018-08-06T00:00:00.000Z,1,1715,2018-10-04T07:42:45.000Z,"{'USD': {'price': 1.7143290508, 'volume_24h': 125633.31204847, 'percent_change_1h': -5.1518, 'percent_change_24h': -2.29877, 'percent_change_7d': -13.3293, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3340,Mallcoin,MLC,mallcoin,,227056683.64,,2018-09-25T00:00:00.000Z,3,1716,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.0695332743096, 'volume_24h': 124893.819772545, 'percent_change_1h': -0.184834, 'percent_change_24h': -0.226385, 'percent_change_7d': -10.7102, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2366,FairGame,FAIR,fairgame,,1200000000,,2018-01-11T00:00:00.000Z,9,1717,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.0048874618433, 'volume_24h': 123081.994291423, 'percent_change_1h': -0.0934136, 'percent_change_24h': 2.51113, 'percent_change_7d': -1.95619, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2762,Open Platform,OPEN,open-platform,,1000000000,,2018-05-22T00:00:00.000Z,5,1718,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0104675787794, 'volume_24h': 122714.928069179, 'percent_change_1h': 0.544579, 'percent_change_24h': 2.24491, 'percent_change_7d': -8.68792, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2618,StockChain,SCC,stockchain,,10000000000,,2018-03-28T00:00:00.000Z,1,1719,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00239086503637, 'volume_24h': 117479.101116625, 'percent_change_1h': 0.124798, 'percent_change_24h': 2.27366, 'percent_change_7d': -0.784459, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2959,WeToken,WT,wetoken,,600000000,,2018-07-23T00:00:00.000Z,3,1720,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.0063035712291, 'volume_24h': 115003.859161747, 'percent_change_1h': -0.289504, 'percent_change_24h': 23.1592, 'percent_change_7d': 38.569, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
3119,Alchemint Standards,SDS,alchemint-standards,,1000000000,,2018-08-09T00:00:00.000Z,5,1721,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.00816907912236, 'volume_24h': 113571.245336937, 'percent_change_1h': -0.163755, 'percent_change_24h': 4.11496, 'percent_change_7d': 1.73928, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
2745,Joint Ventures,JOINT,joint-ventures,,616000000,,2018-09-17T00:00:00.000Z,3,1722,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.0062151829197, 'volume_24h': 113551.889841109, 'percent_change_1h': 1.77649, 'percent_change_24h': 7.87101, 'percent_change_7d': 85.5032, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
3286,MEX,MEX,mex,,1939999970,,2018-09-13T00:00:00.000Z,3,1723,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.000826357394344, 'volume_24h': 108468.363226418, 'percent_change_1h': -1.43158, 'percent_change_24h': -0.956002, 'percent_change_7d': -15.1319, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3026,Carlive Chain,IOV,carlive-chain,,10000000000,,2018-07-31T00:00:00.000Z,3,1724,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00153375755883, 'volume_24h': 107492.282119187, 'percent_change_1h': -1.9696, 'percent_change_24h': -3.75959, 'percent_change_7d': -6.43349, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3127,Themis,GET,themis,,1000000000,,2018-08-09T00:00:00.000Z,3,1725,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00466780817383, 'volume_24h': 107093.404349075, 'percent_change_1h': -0.456901, 'percent_change_24h': 0.636607, 'percent_change_7d': 0.587674, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3272,Coin2Play,C2P,coin2play,,3171175.72679499,,2018-09-12T00:00:00.000Z,3,1726,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.0542862174915, 'volume_24h': 100397.262671072, 'percent_change_1h': 0.704182, 'percent_change_24h': -1.07135, 'percent_change_7d': -17.6384, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3320,TCOIN,TCN,tcoin,,74488866.343329,,2018-09-20T00:00:00.000Z,2,1727,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.345793024185, 'volume_24h': 100155.518957407, 'percent_change_1h': -1.52934, 'percent_change_24h': -2.23222, 'percent_change_7d': 23.6052, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2987,ThingsOperatingSystem,TOS,thingsoperatingsystem,,1000000000,,2018-07-27T00:00:00.000Z,3,1728,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0134662050903, 'volume_24h': 96573.2742423345, 'percent_change_1h': -0.597383, 'percent_change_24h': 0.962106, 'percent_change_7d': -5.21864, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2483,OceanChain,OC,oceanchain,,,,2018-01-30T00:00:00.000Z,6,1729,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.000658091783126, 'volume_24h': 96384.0911463824, 'percent_change_1h': -8.20398, 'percent_change_24h': -2.7272, 'percent_change_7d': -16.8203, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2858,Couchain,COU,couchain,,30000000000,,2018-06-11T00:00:00.000Z,5,1730,2018-10-04T07:42:50.000Z,"{'USD': {'price': 2.71402029439e-05, 'volume_24h': 94123.1255454052, 'percent_change_1h': -0.177883, 'percent_change_24h': 17.4796, 'percent_change_7d': -21.2674, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3325,Robotina,ROX,robotina,,331614076.921422,,2018-09-21T00:00:00.000Z,2,1731,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.0495679107391, 'volume_24h': 89116.2458976499, 'percent_change_1h': -2.27641, 'percent_change_24h': 19.3297, 'percent_change_7d': 118.069, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
3215,Gentarium,GTM,gentarium,,1184180.5525091,,2018-08-23T00:00:00.000Z,4,1732,2018-10-04T07:42:50.000Z,"{'USD': {'price': 1.50616383686, 'volume_24h': 87853.6179155077, 'percent_change_1h': 1.06967, 'percent_change_24h': 6.85958, 'percent_change_7d': 6.53329, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3231,Blockchain Quotations Index Token,BQT,blockchain-quotations-index-token,,1000000000,,2018-08-30T00:00:00.000Z,5,1733,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0144042102841, 'volume_24h': 85039.0813889921, 'percent_change_1h': 4.33826, 'percent_change_24h': -6.36874, 'percent_change_7d': 14.1573, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3117,Social Lending Token,SLT,social-lending-token,,1000000000,,2018-08-07T00:00:00.000Z,3,1734,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00451981372785, 'volume_24h': 84209.1722884608, 'percent_change_1h': -0.383706, 'percent_change_24h': 1.51324, 'percent_change_7d': -7.39216, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2975,FundToken,FUNDZ,fundtoken,,79796587.8353265,,2018-07-27T00:00:00.000Z,4,1735,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.00876268498637, 'volume_24h': 83555.1667816833, 'percent_change_1h': -0.0385009, 'percent_change_24h': 2.0751, 'percent_change_7d': 5.00236, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
2738,Super Game Chain,SGCC,super-game-chain,,20000000000,,2018-05-14T00:00:00.000Z,1,1736,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.000130055465515, 'volume_24h': 77912.1931858574, 'percent_change_1h': -3.86438, 'percent_change_24h': -8.04776, 'percent_change_7d': -6.18218, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
3245,Ubcoin Market,UBC,ubcoin-market,,633837700.53287,,2018-09-05T00:00:00.000Z,4,1737,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00694938055799, 'volume_24h': 75613.4848858366, 'percent_change_1h': 2.54803, 'percent_change_24h': 5.63976, 'percent_change_7d': -26.8146, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2746,DasCoin,DASC,dascoin,,889868500,,2018-05-21T00:00:00.000Z,9,1738,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.0282239767989, 'volume_24h': 74697.0015465287, 'percent_change_1h': -0.596116, 'percent_change_24h': 2.34966, 'percent_change_7d': -19.3402, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
3052,Eligma Token,ELI,eligma-token,,327902034,,2018-08-03T00:00:00.000Z,9,1739,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.0110120217925, 'volume_24h': 71992.4387853507, 'percent_change_1h': -0.433049, 'percent_change_24h': -0.333497, 'percent_change_7d': -13.1913, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
3113,InterCrone,ICR,intercrone,,16647724.6786873,,2018-08-08T00:00:00.000Z,2,1740,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.265208939427, 'volume_24h': 71897.5068528357, 'percent_change_1h': -0.147801, 'percent_change_24h': 14.2067, 'percent_change_7d': -8.08327, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3001,KWHCoin,KWH,kwhcoin,,46985982.486475,,2018-08-01T00:00:00.000Z,1,1741,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0169924192702, 'volume_24h': 70763.6272537641, 'percent_change_1h': -0.516165, 'percent_change_24h': -9.87462, 'percent_change_7d': -23.6315, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3252,ShineChain,SHE,shinechain,,5000000000,,2018-09-06T00:00:00.000Z,5,1742,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00142411689329, 'volume_24h': 69670.6478375262, 'percent_change_1h': -0.536142, 'percent_change_24h': 3.73824, 'percent_change_7d': 4.0712, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3128,SiaCashCoin,SCC,siacashcoin,,25000000000,,2018-08-09T00:00:00.000Z,2,1743,2018-10-04T07:42:48.000Z,"{'USD': {'price': 7.55436551807e-05, 'volume_24h': 69413.4988902055, 'percent_change_1h': -0.153575, 'percent_change_24h': 15.5891, 'percent_change_7d': 28.3628, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3236,WinToken,WIN,wintoken,,21000000000,,2018-08-28T00:00:00.000Z,4,1744,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.000496576781162, 'volume_24h': 67541.6776081885, 'percent_change_1h': -0.543913, 'percent_change_24h': 1.23556, 'percent_change_7d': 0.297731, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2950,LemoChain,LEMO,lemochain,,1600000000,,2018-07-19T00:00:00.000Z,3,1745,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.0141207197108, 'volume_24h': 63286.0885146137, 'percent_change_1h': 3.75546, 'percent_change_24h': 14.65, 'percent_change_7d': 17.818, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
3153,Twinkle,TKT,twinkle,,2000000000,,2018-08-13T00:00:00.000Z,2,1746,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00286570491255, 'volume_24h': 62995.3168593916, 'percent_change_1h': -0.713661, 'percent_change_24h': 0.654667, 'percent_change_7d': -6.08425, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3359,WITChain,WIT,witchain,,2000000000,,2018-09-29T00:00:00.000Z,5,1747,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.000133025854786, 'volume_24h': 62360.7026193853, 'percent_change_1h': -0.118867, 'percent_change_24h': -16.9776, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
3070,Litex,LXT,litex,,,,2018-08-02T00:00:00.000Z,2,1748,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00644050891974, 'volume_24h': 62082.7222022601, 'percent_change_1h': -1.90799, 'percent_change_24h': 3.23583, 'percent_change_7d': -5.13126, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3143,Pecunio,PCO,pecunio,,100000000,,2018-08-10T00:00:00.000Z,2,1749,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0690462439893, 'volume_24h': 61996.4404069731, 'percent_change_1h': -4.78877, 'percent_change_24h': -5.40164, 'percent_change_7d': -10.5978, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2440,Read,READ,read,,2100000000,,2018-01-20T00:00:00.000Z,3,1750,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.00331780125861, 'volume_24h': 61805.1684809854, 'percent_change_1h': 1.36164, 'percent_change_24h': 5.17508, 'percent_change_7d': -13.918, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2713,KEY,KEY,key,,100000000000,,2018-05-07T00:00:00.000Z,3,1751,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.00162413965831, 'volume_24h': 60471.5863696212, 'percent_change_1h': -0.55821, 'percent_change_24h': 2.02504, 'percent_change_7d': -2.48979, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
2831,EJOY,EJOY,ejoy,,21000000000,,2018-05-31T00:00:00.000Z,3,1752,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.000138319546096, 'volume_24h': 59949.0271490292, 'percent_change_1h': -6.93115, 'percent_change_24h': -20.6003, 'percent_change_7d': 66.3136, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2964,ValueCyberToken,VCT,valuecybertoken,,1000000000,,2018-07-25T00:00:00.000Z,4,1753,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0214098204265, 'volume_24h': 59754.0504744736, 'percent_change_1h': 0.3572, 'percent_change_24h': 3.74387, 'percent_change_7d': 10.24, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2670,Pixie Coin,PXC,pixie-coin,,10000000000,,2018-04-24T00:00:00.000Z,2,1754,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.00104717073096, 'volume_24h': 58208.4358724039, 'percent_change_1h': -0.273412, 'percent_change_24h': 11.1976, 'percent_change_7d': 2.8375, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
3343,ANON,ANON,anon,,19961616,,2018-09-25T00:00:00.000Z,9,1755,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.608496553644, 'volume_24h': 57675.3148044066, 'percent_change_1h': -4.97176, 'percent_change_24h': -9.30594, 'percent_change_7d': -22.2669, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
1795,Sphre AIR ,XID,sphre-air,,30820620.1838,,2017-07-11T00:00:00.000Z,4,1756,2018-10-04T07:42:31.000Z,"{'USD': {'price': 0.0301865943556, 'volume_24h': 56804.416415734, 'percent_change_1h': -0.162189, 'percent_change_24h': -3.51479, 'percent_change_7d': -8.24347, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:31.000Z'}}"
2741,Intelligent Investment Chain,IIC,intelligent-investment-chain,,21000000000,,2018-05-15T00:00:00.000Z,4,1757,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.000294176828669, 'volume_24h': 55065.7871063098, 'percent_change_1h': 2.56681, 'percent_change_24h': -3.62372, 'percent_change_7d': -3.16789, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
3299,XRT Token,XRT,xrt-token,,500000000,,2018-09-17T00:00:00.000Z,2,1758,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.000382766689024, 'volume_24h': 55010.1968609544, 'percent_change_1h': -0.273476, 'percent_change_24h': -8.75022, 'percent_change_7d': -24.8731, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3363,WXCOINS,WXC,wxcoins,,6622386.54168291,31000000,2018-10-01T00:00:00.000Z,2,1759,2018-10-04T07:42:50.000Z,"{'USD': {'price': 2.77439990363, 'volume_24h': 52443.2814786326, 'percent_change_1h': -0.0471386, 'percent_change_24h': -1.19144, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
